3.00000000E+05,  9.87935779E-01,  0.00000000E+00
3.15615600E+05,  9.87668296E-01,  0.00000000E+00
3.31231300E+05,  9.87231439E-01,  0.00000000E+00
3.46846900E+05,  9.87320175E-01,  0.00000000E+00
3.62462500E+05,  9.87024839E-01,  0.00000000E+00
3.78078100E+05,  9.86916726E-01,  0.00000000E+00
3.93693700E+05,  9.86935305E-01,  0.00000000E+00
4.09309400E+05,  9.86849173E-01,  0.00000000E+00
4.24925000E+05,  9.86854752E-01,  0.00000000E+00
4.40540600E+05,  9.86520389E-01,  0.00000000E+00
4.56156200E+05,  9.86318520E-01,  0.00000000E+00
4.71771900E+05,  9.86197331E-01,  0.00000000E+00
4.87387500E+05,  9.86087173E-01,  0.00000000E+00
5.03003100E+05,  9.86039289E-01,  0.00000000E+00
5.18618700E+05,  9.85707731E-01,  0.00000000E+00
5.34234400E+05,  9.85566784E-01,  0.00000000E+00
5.49850000E+05,  9.85504732E-01,  0.00000000E+00
5.65465600E+05,  9.85460671E-01,  0.00000000E+00
5.81081300E+05,  9.85223085E-01,  0.00000000E+00
5.96696900E+05,  9.85283858E-01,  0.00000000E+00
6.12312500E+05,  9.85172808E-01,  0.00000000E+00
6.27928100E+05,  9.85009765E-01,  0.00000000E+00
6.43543700E+05,  9.85035303E-01,  0.00000000E+00
6.59159400E+05,  9.85020266E-01,  0.00000000E+00
6.74775000E+05,  9.84921835E-01,  0.00000000E+00
6.90390600E+05,  9.84662805E-01,  0.00000000E+00
7.06006300E+05,  9.84610756E-01,  0.00000000E+00
7.21621900E+05,  9.84560085E-01,  0.00000000E+00
7.37237500E+05,  9.84334105E-01,  0.00000000E+00
7.52853100E+05,  9.84284347E-01,  0.00000000E+00
7.68468700E+05,  9.84127155E-01,  0.00000000E+00
7.84084400E+05,  9.84341243E-01,  0.00000000E+00
7.99700000E+05,  9.84186032E-01,  0.00000000E+00
8.15315600E+05,  9.84110033E-01,  0.00000000E+00
8.30931200E+05,  9.83907500E-01,  0.00000000E+00
8.46546900E+05,  9.83721077E-01,  0.00000000E+00
8.62162500E+05,  9.83625912E-01,  0.00000000E+00
8.77778100E+05,  9.83603891E-01,  0.00000000E+00
8.93393800E+05,  9.83424975E-01,  0.00000000E+00
9.09009400E+05,  9.83405875E-01,  0.00000000E+00
9.24625000E+05,  9.83449249E-01,  0.00000000E+00
9.40240600E+05,  9.83163707E-01,  0.00000000E+00
9.55856200E+05,  9.83499320E-01,  0.00000000E+00
9.71471900E+05,  9.83128872E-01,  0.00000000E+00
9.87087500E+05,  9.83038359E-01,  0.00000000E+00
1.00270310E+06,  9.82932746E-01,  0.00000000E+00
1.01831870E+06,  9.83005807E-01,  0.00000000E+00
1.03393440E+06,  9.82709952E-01,  0.00000000E+00
1.04955000E+06,  9.82826161E-01,  0.00000000E+00
1.06516560E+06,  9.82560852E-01,  0.00000000E+00
1.08078120E+06,  9.82577686E-01,  0.00000000E+00
1.09639690E+06,  9.82490199E-01,  0.00000000E+00
1.11201250E+06,  9.82527799E-01,  0.00000000E+00
1.12762810E+06,  9.82358809E-01,  0.00000000E+00
1.14324380E+06,  9.82240910E-01,  0.00000000E+00
1.15885940E+06,  9.82183518E-01,  0.00000000E+00
1.17447500E+06,  9.82036664E-01,  0.00000000E+00
1.19009060E+06,  9.82030176E-01,  0.00000000E+00
1.20570620E+06,  9.81977003E-01,  0.00000000E+00
1.22132190E+06,  9.81824775E-01,  0.00000000E+00
1.23693750E+06,  9.81832509E-01,  0.00000000E+00
1.25255310E+06,  9.81711711E-01,  0.00000000E+00
1.26816870E+06,  9.81733717E-01,  0.00000000E+00
1.28378440E+06,  9.81655442E-01,  0.00000000E+00
1.29940000E+06,  9.81624023E-01,  0.00000000E+00
1.31501560E+06,  9.81516330E-01,  0.00000000E+00
1.33063130E+06,  9.81517217E-01,  0.00000000E+00
1.34624690E+06,  9.81337451E-01,  0.00000000E+00
1.36186250E+06,  9.81212946E-01,  0.00000000E+00
1.37747810E+06,  9.81194096E-01,  0.00000000E+00
1.39309370E+06,  9.81161008E-01,  0.00000000E+00
1.40870940E+06,  9.81174051E-01,  0.00000000E+00
1.42432500E+06,  9.81020600E-01,  0.00000000E+00
1.43994060E+06,  9.80883458E-01,  0.00000000E+00
1.45555630E+06,  9.80926803E-01,  0.00000000E+00
1.47117190E+06,  9.80816659E-01,  0.00000000E+00
1.48678750E+06,  9.80931037E-01,  0.00000000E+00
1.50240310E+06,  9.80733032E-01,  0.00000000E+00
1.51801870E+06,  9.80465180E-01,  0.00000000E+00
1.53363440E+06,  9.80444493E-01,  0.00000000E+00
1.54925000E+06,  9.80392928E-01,  0.00000000E+00
1.56486560E+06,  9.80459895E-01,  0.00000000E+00
1.58048120E+06,  9.80266629E-01,  0.00000000E+00
1.59609690E+06,  9.80191572E-01,  0.00000000E+00
1.61171250E+06,  9.80229246E-01,  0.00000000E+00
1.62732810E+06,  9.80106165E-01,  0.00000000E+00
1.64294380E+06,  9.80024966E-01,  0.00000000E+00
1.65855940E+06,  9.80027614E-01,  0.00000000E+00
1.67417500E+06,  9.79883868E-01,  0.00000000E+00
1.68979060E+06,  9.79747917E-01,  0.00000000E+00
1.70540620E+06,  9.79794516E-01,  0.00000000E+00
1.72102190E+06,  9.79656983E-01,  0.00000000E+00
1.73663750E+06,  9.79605462E-01,  0.00000000E+00
1.75225310E+06,  9.79559076E-01,  0.00000000E+00
1.76786870E+06,  9.79470054E-01,  0.00000000E+00
1.78348440E+06,  9.79476680E-01,  0.00000000E+00
1.79910000E+06,  9.79363036E-01,  0.00000000E+00
1.81471560E+06,  9.79378237E-01,  0.00000000E+00
1.83033120E+06,  9.79272844E-01,  0.00000000E+00
1.84594690E+06,  9.79203452E-01,  0.00000000E+00
1.86156250E+06,  9.79162046E-01,  0.00000000E+00
1.87717810E+06,  9.79045076E-01,  0.00000000E+00
1.89279370E+06,  9.79027798E-01,  0.00000000E+00
1.90840940E+06,  9.79082413E-01,  0.00000000E+00
1.92402500E+06,  9.78955794E-01,  0.00000000E+00
1.93964060E+06,  9.78879679E-01,  0.00000000E+00
1.95525620E+06,  9.78754168E-01,  0.00000000E+00
1.97087190E+06,  9.78774676E-01,  0.00000000E+00
1.98648750E+06,  9.78732225E-01,  0.00000000E+00
2.00210310E+06,  9.78603579E-01,  0.00000000E+00
2.01771870E+06,  9.78551728E-01,  0.00000000E+00
2.03333440E+06,  9.78529095E-01,  0.00000000E+00
2.04895000E+06,  9.78369526E-01,  0.00000000E+00
2.06456560E+06,  9.78206917E-01,  0.00000000E+00
2.08018120E+06,  9.78292826E-01,  0.00000000E+00
2.09579690E+06,  9.78276498E-01,  0.00000000E+00
2.11141250E+06,  9.78204781E-01,  0.00000000E+00
2.12702810E+06,  9.78233745E-01,  0.00000000E+00
2.14264370E+06,  9.78020193E-01,  0.00000000E+00
2.15825940E+06,  9.78033464E-01,  0.00000000E+00
2.17387500E+06,  9.77976297E-01,  0.00000000E+00
2.18949060E+06,  9.77896753E-01,  0.00000000E+00
2.20510620E+06,  9.77917131E-01,  0.00000000E+00
2.22072190E+06,  9.77792543E-01,  0.00000000E+00
2.23633750E+06,  9.77777859E-01,  0.00000000E+00
2.25195310E+06,  9.77595090E-01,  0.00000000E+00
2.26756870E+06,  9.77636385E-01,  0.00000000E+00
2.28318440E+06,  9.77504001E-01,  0.00000000E+00
2.29880000E+06,  9.77556551E-01,  0.00000000E+00
2.31441560E+06,  9.77396203E-01,  0.00000000E+00
2.33003130E+06,  9.77375898E-01,  0.00000000E+00
2.34564690E+06,  9.77282103E-01,  0.00000000E+00
2.36126250E+06,  9.77181403E-01,  0.00000000E+00
2.37687810E+06,  9.77252001E-01,  0.00000000E+00
2.39249370E+06,  9.77191044E-01,  0.00000000E+00
2.40810940E+06,  9.77095981E-01,  0.00000000E+00
2.42372500E+06,  9.77087527E-01,  0.00000000E+00
2.43934060E+06,  9.77125102E-01,  0.00000000E+00
2.45495620E+06,  9.76990080E-01,  0.00000000E+00
2.47057190E+06,  9.76870088E-01,  0.00000000E+00
2.48618750E+06,  9.76788852E-01,  0.00000000E+00
2.50180310E+06,  9.76778998E-01,  0.00000000E+00
2.51741870E+06,  9.76725916E-01,  0.00000000E+00
2.53303440E+06,  9.76672534E-01,  0.00000000E+00
2.54865000E+06,  9.76619024E-01,  0.00000000E+00
2.56426560E+06,  9.76568198E-01,  0.00000000E+00
2.57988120E+06,  9.76609762E-01,  0.00000000E+00
2.59549690E+06,  9.76469380E-01,  0.00000000E+00
2.61111250E+06,  9.76388958E-01,  0.00000000E+00
