7300000.00	+5.17E+00	+279E-03	-78E+00	1.171749E+1	1.821741E+0	1.157501E+1	8.105583E+1
7310000.00	+5.10E+00	+279E-03	-75E+00	1.191359E+1	2.463110E+0	1.165619E+1	7.806816E+1
7320000.00	+5.14E+00	+285E-03	-74E+00	1.208854E+1	2.699135E+0	1.178335E+1	7.709821E+1
7330000.00	+5.19E+00	+290E-03	-74E+00	1.218329E+1	2.715254E+0	1.187687E+1	7.712252E+1
7340000.00	+5.21E+00	+294E-03	-75E+00	1.229347E+1	2.521087E+0	1.203218E+1	7.816609E+1
7350000.00	+5.12E+00	+291E-03	-75E+00	1.238296E+1	2.534559E+0	1.212079E+1	7.818916E+1
7360000.00	+5.13E+00	+295E-03	-74E+00	1.254290E+1	2.775705E+0	1.223192E+1	7.721478E+1
7370000.00	+5.12E+00	+304E-03	-77E+00	1.291625E+1	2.163856E+0	1.273371E+1	8.035578E+1
7380000.00	+5.09E+00	+311E-03	-74E+00	1.333779E+1	2.905289E+0	1.301753E+1	7.741875E+1
7390000.00	+5.10E+00	+306E-03	-75E+00	1.308084E+1	2.637178E+0	1.281225E+1	7.836910E+1
7400000.00	+5.12E+00	+312E-03	-76E+00	1.327372E+1	2.433902E+0	1.304867E+1	7.943432E+1
7410000.00	+5.06E+00	+315E-03	-76E+00	1.356356E+1	2.469573E+0	1.333684E+1	7.950941E+1
7420000.00	+5.11E+00	+310E-03	-75E+00	1.322769E+1	2.658221E+0	1.295784E+1	7.840697E+1
7430000.00	+5.13E+00	+321E-03	-76E+00	1.363412E+1	2.478143E+0	1.340701E+1	7.952768E+1
7440000.00	+5.11E+00	+323E-03	-76E+00	1.377437E+1	2.495045E+0	1.354651E+1	7.956402E+1
7450000.00	+5.10E+00	+327E-03	-74E+00	1.400577E+1	3.009876E+0	1.367853E+1	7.759019E+1
7460000.00	+5.09E+00	+323E-03	-75E+00	1.384438E+1	2.744496E+0	1.356962E+1	7.856601E+1
7470000.00	+5.04E+00	+335E-03	-77E+00	1.447634E+1	2.324057E+0	1.428857E+1	8.076165E+1
7480000.00	+5.14E+00	+332E-03	-74E+00	1.411072E+1	3.025951E+0	1.378245E+1	7.761712E+1
7490000.00	+5.08E+00	+337E-03	-73E+00	1.451456E+1	3.338682E+0	1.412535E+1	7.670157E+1
7500000.00	+5.09E+00	+338E-03	-77E+00	1.446235E+1	2.322719E+0	1.427461E+1	8.075801E+1
7510000.00	+5.04E+00	+333E-03	-76E+00	1.440557E+1	2.568928E+0	1.417466E+1	7.972756E+1
7520000.00	+5.12E+00	+345E-03	-76E+00	1.469496E+1	2.601608E+0	1.446283E+1	7.980256E+1
7530000.00	+5.14E+00	+341E-03	-74E+00	1.449875E+1	3.084538E+0	1.416684E+1	7.771673E+1
7540000.00	+5.10E+00	+353E-03	-75E+00	1.511783E+1	2.911939E+0	1.483474E+1	7.889450E+1
7550000.00	+5.07E+00	+347E-03	-75E+00	1.494654E+1	2.890257E+0	1.466443E+1	7.885031E+1
7560000.00	+5.02E+00	+352E-03	-76E+00	1.529925E+1	2.667423E+0	1.506492E+1	7.995917E+1
7570000.00	+5.01E+00	+359E-03	-75E+00	1.565842E+1	2.978649E+0	1.537250E+1	7.903399E+1
7580000.00	+5.02E+00	+357E-03	-75E+00	1.553854E+1	2.964080E+0	1.525321E+1	7.900306E+1
7590000.00	+5.06E+00	+369E-03	-77E+00	1.589892E+1	2.450976E+0	1.570886E+1	8.113192E+1
7600000.00	+5.08E+00	+365E-03	-77E+00	1.566201E+1	2.431110E+0	1.547218E+1	8.107025E+1
7610000.00	+5.04E+00	+365E-03	-76E+00	1.580772E+1	2.720260E+0	1.557190E+1	8.009097E+1
7620000.00	+5.01E+00	+370E-03	-75E+00	1.614502E+1	3.036466E+0	1.585691E+1	7.915957E+1
7630000.00	+5.02E+00	+374E-03	-74E+00	1.631022E+1	3.340425E+0	1.596449E+1	7.818188E+1
7640000.00	+5.04E+00	+369E-03	-76E+00	1.598316E+1	2.737952E+0	1.574691E+1	8.013646E+1
7650000.00	+4.98E+00	+380E-03	-76E+00	1.666682E+1	2.804249E+0	1.642921E+1	8.031371E+1
7660000.00	+5.02E+00	+374E-03	-76E+00	1.626791E+1	2.766076E+0	1.603102E+1	8.021028E+1
7670000.00	+4.99E+00	+376E-03	-76E+00	1.645563E+1	2.784219E+0	1.621839E+1	8.025895E+1
7680000.00	+5.03E+00	+387E-03	-74E+00	1.685211E+1	3.411324E+0	1.650323E+1	7.832108E+1
7690000.00	+4.95E+00	+387E-03	-74E+00	1.712885E+1	3.446526E+0	1.677853E+1	7.839217E+1
7700000.00	+4.96E+00	+385E-03	-76E+00	1.695800E+1	2.831209E+0	1.671999E+1	8.038923E+1
7710000.00	+4.98E+00	+393E-03	-75E+00	1.726844E+1	3.161867E+0	1.697650E+1	7.944957E+1
7720000.00	+5.00E+00	+397E-03	-76E+00	1.735188E+1	2.866461E+0	1.711348E+1	8.049138E+1
7730000.00	+4.94E+00	+403E-03	-74E+00	1.788548E+1	3.539299E+0	1.753180E+1	7.858660E+1
7740000.00	+5.02E+00	+401E-03	-73E+00	1.753145E+1	3.802749E+0	1.711405E+1	7.747239E+1
7750000.00	+4.99E+00	+411E-03	-74E+00	1.806062E+1	3.560047E+0	1.770627E+1	7.863160E+1
7760000.00	+4.97E+00	+412E-03	-75E+00	1.815305E+1	3.252663E+0	1.785926E+1	7.967800E+1
7770000.00	+4.95E+00	+414E-03	-74E+00	1.834413E+1	3.593057E+0	1.798880E+1	7.870447E+1
7780000.00	+4.99E+00	+422E-03	-74E+00	1.855217E+1	3.616824E+0	1.819619E+1	7.875795E+1
7790000.00	+4.97E+00	+420E-03	-76E+00	1.848357E+1	2.959962E+0	1.824503E+1	8.078497E+1
7800000.00	+4.96E+00	+420E-03	-75E+00	1.854884E+1	3.291016E+0	1.825455E+1	7.978023E+1
7810000.00	+4.94E+00	+420E-03	-75E+00	1.862509E+1	3.298243E+0	1.833073E+1	7.979992E+1
7820000.00	+4.92E+00	+432E-03	-75E+00	1.924470E+1	3.355038E+0	1.895000E+1	7.996000E+1
7830000.00	+5.00E+00	+423E-03	-75E+00	1.853162E+1	3.289377E+0	1.823735E+1	7.977578E+1
7840000.00	+4.91E+00	+431E-03	-75E+00	1.923917E+1	3.354546E+0	1.894447E+1	7.995857E+1
7850000.00	+4.92E+00	+433E-03	-76E+00	1.926020E+1	3.017435E+0	1.902237E+1	8.098652E+1
7860000.00	+4.92E+00	+436E-03	-75E+00	1.942570E+1	3.370977E+0	1.913097E+1	8.000677E+1
7870000.00	+4.91E+00	+441E-03	-73E+00	1.975466E+1	4.093420E+0	1.932590E+1	7.804093E+1
7880000.00	+4.90E+00	+456E-03	-77E+00	2.034889E+1	2.729515E+0	2.016500E+1	8.229135E+1
7890000.00	+4.89E+00	+457E-03	-72E+00	2.060446E+1	4.554564E+0	2.009477E+1	7.722944E+1
7900000.00	+4.90E+00	+460E-03	-74E+00	2.063148E+1	3.833174E+0	2.027227E+1	7.929266E+1
7910000.00	+4.95E+00	+449E-03	-74E+00	1.992261E+1	3.763751E+0	1.956386E+1	7.911032E+1
7920000.00	+4.87E+00	+457E-03	-73E+00	2.065697E+1	4.198921E+0	2.022571E+1	7.827181E+1
7930000.00	+4.88E+00	+460E-03	-73E+00	2.075179E+1	4.209589E+0	2.032034E+1	7.829608E+1
7940000.00	+4.88E+00	+458E-03	-74E+00	2.062587E+1	3.832642E+0	2.026666E+1	7.929122E+1
7950000.00	+4.88E+00	+465E-03	-74E+00	2.094680E+1	3.862612E+0	2.058758E+1	7.937379E+1
7960000.00	+4.88E+00	+470E-03	-75E+00	2.114033E+1	3.507363E+0	2.084735E+1	8.044998E+1
7970000.00	+4.86E+00	+475E-03	-75E+00	2.145831E+1	3.529745E+0	2.116601E+1	8.053221E+1
7980000.00	+4.88E+00	+480E-03	-73E+00	2.167231E+1	4.309003E+0	2.123962E+1	7.853172E+1
7990000.00	+4.87E+00	+479E-03	-73E+00	2.167155E+1	4.308925E+0	2.123886E+1	7.853153E+1
8000000.00	+4.85E+00	+489E-03	-73E+00	2.222632E+1	4.365207E+0	2.179345E+1	7.867359E+1
8010000.00	+4.84E+00	+493E-03	-72E+00	2.249925E+1	4.788471E+0	2.198379E+1	7.771187E+1
8020000.00	+4.87E+00	+482E-03	-74E+00	2.177216E+1	3.935454E+0	2.141353E+1	7.958619E+1
8030000.00	+4.89E+00	+484E-03	-74E+00	2.177310E+1	3.935534E+0	2.141447E+1	7.958643E+1
8040000.00	+4.87E+00	+495E-03	-74E+00	2.237034E+1	3.984433E+0	2.201265E+1	7.974018E+1
8050000.00	+4.86E+00	+500E-03	-74E+00	2.264790E+1	4.006069E+0	2.229077E+1	7.981164E+1
8060000.00	+4.84E+00	+499E-03	-74E+00	2.269690E+1	4.009817E+0	2.233989E+1	7.982426E+1
8070000.00	+4.82E+00	+504E-03	-73E+00	2.306790E+1	4.445359E+0	2.263552E+1	7.888916E+1
8080000.00	+4.87E+00	+498E-03	-73E+00	2.254892E+1	4.396677E+0	2.211613E+1	7.875622E+1
8090000.00	+4.89E+00	+515E-03	-74E+00	2.319438E+1	4.046648E+0	2.283865E+1	7.995237E+1
8100000.00	+4.88E+00	+508E-03	-73E+00	2.296299E+1	4.435711E+0	2.253050E+1	7.886228E+1
8110000.00	+4.83E+00	+515E-03	-72E+00	2.357624E+1	4.907306E+0	2.305986E+1	7.798626E+1
8120000.00	+4.84E+00	+519E-03	-74E+00	2.362405E+1	4.076670E+0	2.326964E+1	8.006305E+1
8130000.00	+4.83E+00	+522E-03	-73E+00	2.385870E+1	4.514923E+0	2.342761E+1	7.909180E+1
8140000.00	+4.88E+00	+522E-03	-73E+00	2.360915E+1	4.493574E+0	2.317757E+1	7.902785E+1
8150000.00	+4.84E+00	+521E-03	-75E+00	2.367185E+1	3.660260E+0	2.338716E+1	8.110495E+1
8160000.00	+4.83E+00	+533E-03	-73E+00	2.437219E+1	4.557105E+0	2.394236E+1	7.922342E+1
8170000.00	+4.78E+00	+524E-03	-73E+00	2.420789E+1	4.543865E+0	2.377762E+1	7.918131E+1
8180000.00	+4.90E+00	+541E-03	-75E+00	2.429009E+1	3.688795E+0	2.400836E+1	8.126503E+1
8190000.00	+4.82E+00	+534E-03	-72E+00	2.451839E+1	5.002852E+0	2.400256E+1	7.822641E+1
8200000.00	+4.81E+00	+550E-03	-73E+00	2.527329E+1	4.625433E+0	2.484642E+1	7.945448E+1
8210000.00	+4.83E+00	+531E-03	-72E+00	2.432582E+1	4.983962E+0	2.380978E+1	7.817731E+1
8220000.00	+4.78E+00	+534E-03	-74E+00	2.463121E+1	4.140535E+0	2.428070E+1	8.032256E+1
8230000.00	+4.76E+00	+545E-03	-76E+00	2.515421E+1	3.275306E+0	2.494006E+1	8.251833E+1
8240000.00	+4.87E+00	+559E-03	-76E+00	2.521858E+1	3.276376E+0	2.500485E+1	8.253508E+1
8250000.00	+4.79E+00	+555E-03	-73E+00	2.561683E+1	4.649570E+0	2.519134E+1	7.954260E+1
8260000.00	+4.84E+00	+559E-03	-75E+00	2.542917E+1	3.732295E+0	2.515378E+1	8.156008E+1
8270000.00	+4.77E+00	+559E-03	-73E+00	2.591603E+1	4.669729E+0	2.549184E+1	7.961935E+1
8280000.00	+4.75E+00	+554E-03	-73E+00	2.578969E+1	4.661314E+0	2.536494E+1	7.958694E+1
8290000.00	+4.76E+00	+561E-03	-75E+00	2.595820E+1	3.748492E+0	2.568612E+1	8.169718E+1
8300000.00	+4.78E+00	+557E-03	-73E+00	2.576610E+1	4.659728E+0	2.534125E+1	7.958089E+1
8310000.00	+4.76E+00	+569E-03	-72E+00	2.650238E+1	5.178305E+0	2.599157E+1	7.873248E+1
8320000.00	+4.81E+00	+576E-03	-72E+00	2.655068E+1	5.182140E+0	2.604005E+1	7.874481E+1
8330000.00	+4.73E+00	+582E-03	-75E+00	2.712114E+1	3.775150E+0	2.685711E+1	8.199868E+1
8340000.00	+4.74E+00	+591E-03	-72E+00	2.767154E+1	5.265303E+0	2.716599E+1	7.903096E+1
8350000.00	+4.73E+00	+592E-03	-74E+00	2.765669E+1	4.277369E+0	2.732392E+1	8.110295E+1
8360000.00	+4.74E+00	+583E-03	-74E+00	2.716937E+1	4.260918E+0	2.683317E+1	8.097717E+1
8370000.00	+4.77E+00	+596E-03	-72E+00	2.773158E+1	5.269441E+0	2.722634E+1	7.904629E+1
8380000.00	+4.76E+00	+586E-03	-72E+00	2.731367E+1	5.239967E+0	2.680633E+1	7.893958E+1
8390000.00	+4.78E+00	+591E-03	-74E+00	2.731454E+1	4.266044E+0	2.697934E+1	8.101464E+1
8400000.00	+4.73E+00	+594E-03	-70E+00	2.799968E+1	6.284598E+0	2.728527E+1	7.702932E+1
8410000.00	+4.75E+00	+601E-03	-72E+00	2.809064E+1	5.293520E+0	2.758736E+1	7.913799E+1
8420000.00	+4.73E+00	+604E-03	-74E+00	2.822859E+1	4.293930E+0	2.790010E+1	8.125061E+1
8430000.00	+4.71E+00	+622E-03	-73E+00	2.928151E+1	4.841119E+0	2.887855E+1	8.048358E+1
8440000.00	+4.66E+00	+605E-03	-71E+00	2.890850E+1	5.860334E+0	2.830826E+1	7.830393E+1
8450000.00	+4.76E+00	+615E-03	-73E+00	2.863378E+1	4.816053E+0	2.822586E+1	8.031712E+1
8460000.00	+4.68E+00	+614E-03	-72E+00	2.915367E+1	5.358054E+0	2.865707E+1	7.940960E+1
8470000.00	+4.76E+00	+631E-03	-73E+00	2.939569E+1	4.845145E+0	2.899364E+1	8.051293E+1
8480000.00	+4.68E+00	+633E-03	-70E+00	3.022344E+1	6.494803E+0	2.951735E+1	7.759076E+1
8490000.00	+4.71E+00	+626E-03	-74E+00	2.940458E+1	4.318661E+0	2.908571E+1	8.155440E+1
8500000.00	+4.75E+00	+635E-03	-73E+00	2.964994E+1	4.853688E+0	2.924997E+1	8.057829E+1
8510000.00	+4.72E+00	+633E-03	-72E+00	2.981748E+1	5.393224E+0	2.932568E+1	7.957929E+1
8520000.00	+4.71E+00	+630E-03	-72E+00	2.973721E+1	5.389181E+0	2.924480E+1	7.955877E+1
8530000.00	+4.70E+00	+640E-03	-72E+00	3.028710E+1	5.415721E+0	2.979897E+1	7.969939E+1
8540000.00	+4.68E+00	+646E-03	-72E+00	3.071223E+1	5.434379E+0	3.022761E+1	7.980813E+1
8550000.00	+4.73E+00	+649E-03	-69E+00	3.074780E+1	7.087775E+0	2.991973E+1	7.667271E+1
8560000.00	+4.65E+00	+647E-03	-71E+00	3.104115E+1	6.004790E+0	3.045481E+1	7.884604E+1
8570000.00	+4.64E+00	+657E-03	-71E+00	3.160433E+1	6.036180E+0	3.102254E+1	7.898931E+1
8580000.00	+4.62E+00	+655E-03	-71E+00	3.164565E+1	6.038372E+0	3.106421E+1	7.899982E+1
8590000.00	+4.65E+00	+651E-03	-73E+00	3.108324E+1	4.890917E+0	3.069603E+1	8.094694E+1
8600000.00	+4.64E+00	+658E-03	-70E+00	3.173369E+1	6.612719E+0	3.103706E+1	7.797247E+1
8610000.00	+4.70E+00	+657E-03	-73E+00	3.103492E+1	4.889964E+0	3.064726E+1	8.093451E+1
8620000.00	+4.69E+00	+667E-03	-71E+00	3.174722E+1	6.043695E+0	3.116665E+1	7.902567E+1
8630000.00	+4.68E+00	+659E-03	-71E+00	3.142471E+1	6.026476E+0	3.084143E+1	7.894361E+1
8640000.00	+4.63E+00	+671E-03	-72E+00	3.228522E+1	5.489294E+0	3.181514E+1	8.021073E+1
8650000.00	+4.65E+00	+680E-03	-72E+00	3.258503E+1	5.497233E+0	3.211798E+1	8.028751E+1
8660000.00	+4.63E+00	+672E-03	-70E+00	3.250216E+1	6.664978E+0	3.181145E+1	7.816683E+1
8670000.00	+4.64E+00	+670E-03	-72E+00	3.216463E+1	5.485872E+0	3.169336E+1	8.017985E+1
8680000.00	+4.66E+00	+678E-03	-70E+00	3.258370E+1	6.670216E+0	3.189366E+1	7.818747E+1
8690000.00	+4.61E+00	+689E-03	-72E+00	3.332137E+1	5.513292E+0	3.286209E+1	8.047615E+1
8700000.00	+4.59E+00	+691E-03	-71E+00	3.366029E+1	6.126722E+0	3.309801E+1	7.951277E+1
8710000.00	+4.64E+00	+692E-03	-69E+00	3.351453E+1	7.329318E+0	3.270328E+1	7.736785E+1
8720000.00	+4.60E+00	+694E-03	-71E+00	3.373500E+1	6.129300E+0	3.317352E+1	7.953181E+1
8730000.00	+4.63E+00	+704E-03	-70E+00	3.409937E+1	6.756841E+0	3.342323E+1	7.857112E+1
8740000.00	+4.60E+00	+692E-03	-71E+00	3.363502E+1	6.125838E+0	3.307248E+1	7.950634E+1
8750000.00	+4.58E+00	+698E-03	-68E+00	3.436653E+1	8.009338E+0	3.342019E+1	7.652292E+1
8760000.00	+4.61E+00	+715E-03	-71E+00	3.470782E+1	6.158293E+0	3.415711E+1	7.977976E+1
8770000.00	+4.59E+00	+701E-03	-71E+00	3.416141E+1	6.143054E+0	3.360454E+1	7.964047E+1
8780000.00	+4.68E+00	+705E-03	-70E+00	3.377310E+1	6.739917E+0	3.309374E+1	7.848850E+1
8790000.00	+4.67E+00	+714E-03	-71E+00	3.419995E+1	6.144216E+0	3.364350E+1	7.965029E+1
8800000.00	+4.57E+00	+714E-03	-70E+00	3.506780E+1	6.801495E+0	3.440189E+1	7.881645E+1
8810000.00	+4.52E+00	+718E-03	-68E+00	3.587628E+1	8.131213E+0	3.494268E+1	7.690032E+1
8820000.00	+4.55E+00	+727E-03	-70E+00	3.588875E+1	6.832801E+0	3.523231E+1	7.902455E+1
8830000.00	+4.59E+00	+734E-03	-70E+00	3.591949E+1	6.833856E+0	3.526341E+1	7.903234E+1
8840000.00	+4.57E+00	+730E-03	-68E+00	3.608442E+1	8.146450E+0	3.515282E+1	7.695238E+1
8850000.00	+4.59E+00	+741E-03	-70E+00	3.627300E+1	6.845386E+0	3.562122E+1	7.912199E+1
8860000.00	+4.57E+00	+734E-03	-70E+00	3.608170E+1	6.839286E+0	3.542758E+1	7.907348E+1
8870000.00	+4.58E+00	+741E-03	-69E+00	3.646021E+1	7.512441E+0	3.567787E+1	7.810933E+1
8880000.00	+4.53E+00	+739E-03	-69E+00	3.677379E+1	7.527416E+0	3.599513E+1	7.818835E+1
8890000.00	+4.52E+00	+754E-03	-69E+00	3.763267E+1	7.563963E+0	3.686467E+1	7.840487E+1
8900000.00	+4.52E+00	+756E-03	-67E+00	3.796297E+1	8.956258E+0	3.689137E+1	7.635409E+1
8910000.00	+4.62E+00	+750E-03	-69E+00	3.658786E+1	7.518642E+0	3.580700E+1	7.814149E+1
8920000.00	+4.58E+00	+761E-03	-68E+00	3.759107E+1	8.245411E+0	3.667563E+1	7.732944E+1
8930000.00	+4.56E+00	+754E-03	-69E+00	3.729101E+1	7.550209E+0	3.651867E+1	7.831872E+1
8940000.00	+4.62E+00	+765E-03	-69E+00	3.734553E+1	7.552474E+0	3.657388E+1	7.833247E+1
8950000.00	+4.51E+00	+763E-03	-69E+00	3.818524E+1	7.584012E+0	3.742453E+1	7.854425E+1
8960000.00	+4.55E+00	+763E-03	-70E+00	3.772404E+1	6.880998E+0	3.709117E+1	7.949021E+1
8970000.00	+4.50E+00	+761E-03	-69E+00	3.816924E+1	7.583469E+0	3.740831E+1	7.854021E+1
8980000.00	+4.55E+00	+770E-03	-68E+00	3.831341E+1	8.285777E+0	3.740673E+1	7.751036E+1
8990000.00	+4.53E+00	+774E-03	-71E+00	3.834195E+1	6.191240E+0	3.783878E+1	8.070752E+1
9000000.00	+4.55E+00	+788E-03	-71E+00	3.887901E+1	6.185987E+0	3.838374E+1	8.084484E+1
9010000.00	+4.54E+00	+778E-03	-70E+00	3.857716E+1	6.893122E+0	3.795632E+1	7.970688E+1
9020000.00	+4.52E+00	+781E-03	-71E+00	3.878682E+1	6.187074E+0	3.829017E+1	8.082126E+1
9030000.00	+4.51E+00	+797E-03	-66E+00	4.033133E+1	9.847524E+0	3.911064E+1	7.586747E+1
9040000.00	+4.49E+00	+786E-03	-68E+00	3.968409E+1	8.349718E+0	3.879573E+1	7.785393E+1
9050000.00	+4.54E+00	+799E-03	-70E+00	3.965231E+1	6.899083E+0	3.904751E+1	7.998014E+1
9060000.00	+4.49E+00	+796E-03	-70E+00	3.995270E+1	6.898888E+0	3.935256E+1	8.005653E+1
9070000.00	+4.48E+00	+816E-03	-69E+00	4.121889E+1	7.645567E+0	4.050361E+1	7.931047E+1
9080000.00	+4.46E+00	+809E-03	-65E+00	4.158276E+1	1.069553E+1	4.018372E+1	7.509538E+1
9090000.00	+4.53E+00	+817E-03	-70E+00	4.066704E+1	6.895154E+0	4.007823E+1	8.023826E+1
9100000.00	+4.52E+00	+806E-03	-69E+00	4.032303E+1	7.635948E+0	3.959343E+1	7.908402E+1
9110000.00	+4.47E+00	+812E-03	-69E+00	4.110468E+1	7.644741E+0	4.038753E+1	7.928160E+1
9120000.00	+4.52E+00	+826E-03	-69E+00	4.135962E+1	7.646424E+0	4.064666E+1	7.934607E+1
9130000.00	+4.48E+00	+825E-03	-67E+00	4.196801E+1	9.189867E+0	4.094948E+1	7.735127E+1
9140000.00	+4.46E+00	+818E-03	-69E+00	4.151543E+1	7.647167E+0	4.080504E+1	7.938547E+1
9150000.00	+4.44E+00	+831E-03	-66E+00	4.282829E+1	1.000891E+1	4.164233E+1	7.648508E+1
9160000.00	+4.46E+00	+834E-03	-68E+00	4.250012E+1	8.428868E+0	4.165591E+1	7.856093E+1
9170000.00	+4.44E+00	+832E-03	-67E+00	4.273726E+1	9.218606E+0	4.173117E+1	7.754315E+1
9180000.00	+4.43E+00	+839E-03	-66E+00	4.336212E+1	1.003636E+1	4.218465E+1	7.661728E+1
9190000.00	+4.48E+00	+843E-03	-69E+00	4.263208E+1	7.646106E+0	4.194081E+1	7.966804E+1
9200000.00	+4.44E+00	+854E-03	-66E+00	4.406982E+1	1.006891E+1	4.290415E+1	7.679262E+1
9210000.00	+4.46E+00	+844E-03	-68E+00	4.302983E+1	8.435875E+0	4.219481E+1	7.869410E+1
9220000.00	+4.44E+00	+855E-03	-65E+00	4.427791E+1	1.089372E+1	4.291690E+1	7.575726E+1
9230000.00	+4.46E+00	+854E-03	-68E+00	4.355979E+1	8.440380E+0	4.273424E+1	7.882739E+1
9240000.00	+4.44E+00	+859E-03	-66E+00	4.433996E+1	1.008017E+1	4.317896E+1	7.685958E+1
9250000.00	+4.46E+00	+869E-03	-67E+00	4.451227E+1	9.264972E+0	4.353737E+1	7.798638E+1
9260000.00	+4.44E+00	+870E-03	-65E+00	4.509452E+1	1.094136E+1	4.374703E+1	7.595808E+1
9270000.00	+4.48E+00	+872E-03	-65E+00	4.477944E+1	1.092366E+1	4.342662E+1	7.588058E+1
9280000.00	+4.40E+00	+877E-03	-64E+00	4.607688E+1	1.184336E+1	4.452880E+1	7.510581E+1
9290000.00	+4.40E+00	+876E-03	-67E+00	4.552503E+1	9.278915E+0	4.456938E+1	7.823956E+1
9300000.00	+4.43E+00	+877E-03	-67E+00	4.525730E+1	9.276115E+0	4.429647E+1	7.817261E+1
9310000.00	+4.41E+00	+881E-03	-67E+00	4.568780E+1	9.280306E+0	4.473534E+1	7.828028E+1
9320000.00	+4.39E+00	+886E-03	-66E+00	4.634662E+1	1.014380E+1	4.522292E+1	7.735743E+1
9330000.00	+4.44E+00	+893E-03	-66E+00	4.617921E+1	1.013985E+1	4.505223E+1	7.731587E+1
